Timestamp,Task_req
2015-09-23T07:54:00+00:00,6
2015-09-23T08:00:00+00:00,6
2015-09-23T08:06:00+00:00,7
2015-09-23T08:12:00+00:00,7
2015-09-23T08:18:00+00:00,7
2015-09-23T08:24:00+00:00,7
2015-09-23T08:30:00+00:00,7
2015-09-23T08:36:00+00:00,7
2015-09-23T08:42:00+00:00,6
2015-09-23T08:48:00+00:00,7
2015-09-23T08:54:00+00:00,6
2015-09-23T09:00:00+00:00,6
2015-09-23T09:06:00+00:00,7
2015-09-23T09:12:00+00:00,7
2015-09-23T09:18:00+00:00,7
2015-09-23T09:24:00+00:00,7
2015-09-23T09:30:00+00:00,6
2015-09-23T09:36:00+00:00,7
2015-09-23T09:42:00+00:00,8
2015-09-23T09:48:00+00:00,8
2015-09-23T09:54:00+00:00,8
2015-09-23T10:00:00+00:00,7
2015-09-23T10:06:00+00:00,7
2015-09-23T10:12:00+00:00,8
2015-09-23T10:18:00+00:00,8
2015-09-23T10:24:00+00:00,8
2015-09-23T10:30:00+00:00,8
2015-09-23T10:36:00+00:00,7
2015-09-23T10:42:00+00:00,7
2015-09-23T10:48:00+00:00,7
2015-09-23T10:54:00+00:00,7
2015-09-23T11:00:00+00:00,6
2015-09-23T11:06:00+00:00,6
2015-09-23T11:12:00+00:00,7
2015-09-23T11:18:00+00:00,7
2015-09-23T11:24:00+00:00,7
2015-09-23T11:30:00+00:00,7
2015-09-23T11:36:00+00:00,7
2015-09-23T11:42:00+00:00,7
2015-09-23T11:48:00+00:00,7
2015-09-23T11:54:00+00:00,6
2015-09-23T12:00:00+00:00,6
2015-09-23T12:06:00+00:00,7
2015-09-23T12:12:00+00:00,7
2015-09-23T12:18:00+00:00,7
2015-09-23T12:24:00+00:00,8
2015-09-23T12:30:00+00:00,7
2015-09-23T12:36:00+00:00,7
2015-09-23T12:42:00+00:00,7
2015-09-23T12:48:00+00:00,7
2015-09-23T12:54:00+00:00,7
2015-09-23T13:00:00+00:00,6
2015-09-23T13:06:00+00:00,7
2015-09-23T13:12:00+00:00,7
2015-09-23T13:18:00+00:00,7
2015-09-23T13:24:00+00:00,7
2015-09-23T13:30:00+00:00,7
2015-09-23T13:36:00+00:00,7
2015-09-23T13:42:00+00:00,7
2015-09-23T13:48:00+00:00,7
2015-09-23T13:54:00+00:00,7
2015-09-23T14:00:00+00:00,6
2015-09-23T14:06:00+00:00,7
2015-09-23T14:12:00+00:00,8
2015-09-23T14:18:00+00:00,8
2015-09-23T14:24:00+00:00,9
2015-09-23T14:30:00+00:00,7
2015-09-23T14:36:00+00:00,7
2015-09-23T14:42:00+00:00,7
2015-09-23T14:48:00+00:00,7
2015-09-23T14:54:00+00:00,7
2015-09-23T15:00:00+00:00,7
2015-09-23T15:06:00+00:00,7
2015-09-23T15:12:00+00:00,8
2015-09-23T15:18:00+00:00,8
2015-09-23T15:24:00+00:00,8
2015-09-23T15:30:00+00:00,8
2015-09-23T15:36:00+00:00,7
2015-09-23T15:42:00+00:00,7
2015-09-23T15:48:00+00:00,7
2015-09-23T15:54:00+00:00,7
2015-09-23T16:00:00+00:00,7
2015-09-23T16:06:00+00:00,7
2015-09-23T16:12:00+00:00,8
2015-09-23T16:18:00+00:00,8
2015-09-23T16:24:00+00:00,9
2015-09-23T16:30:00+00:00,9
2015-09-23T16:36:00+00:00,7
2015-09-23T16:42:00+00:00,7
2015-09-23T16:48:00+00:00,7
2015-09-23T16:54:00+00:00,7
2015-09-23T17:00:00+00:00,7
2015-09-23T17:06:00+00:00,7
2015-09-23T17:12:00+00:00,8
2015-09-23T17:18:00+00:00,10
2015-09-23T17:24:00+00:00,8
2015-09-23T17:30:00+00:00,7
2015-09-23T17:36:00+00:00,8
2015-09-23T17:42:00+00:00,7
2015-09-23T17:48:00+00:00,7
2015-09-23T17:54:00+00:00,7
2015-09-23T18:00:00+00:00,7
2015-09-23T18:06:00+00:00,7
2015-09-23T18:12:00+00:00,8
2015-09-23T18:18:00+00:00,8
2015-09-23T18:24:00+00:00,8
2015-09-23T18:30:00+00:00,9
2015-09-23T18:36:00+00:00,9
2015-09-23T18:42:00+00:00,8
2015-09-23T18:48:00+00:00,7
2015-09-23T18:54:00+00:00,7
2015-09-23T19:00:00+00:00,7
2015-09-23T19:06:00+00:00,8
2015-09-23T19:12:00+00:00,8
2015-09-23T19:18:00+00:00,8
2015-09-23T19:24:00+00:00,8
2015-09-23T19:30:00+00:00,8
2015-09-23T19:36:00+00:00,7
2015-09-23T19:42:00+00:00,7
2015-09-23T19:48:00+00:00,8
2015-09-23T19:54:00+00:00,7
2015-09-23T20:00:00+00:00,7
2015-09-23T20:06:00+00:00,7
2015-09-23T20:12:00+00:00,8
2015-09-23T20:18:00+00:00,8
2015-09-23T20:24:00+00:00,8
2015-09-23T20:30:00+00:00,8
2015-09-23T20:36:00+00:00,8
2015-09-23T20:42:00+00:00,7
2015-09-23T20:48:00+00:00,8
2015-09-23T20:54:00+00:00,8
2015-09-23T21:00:00+00:00,7
2015-09-23T21:06:00+00:00,7
2015-09-23T21:12:00+00:00,8
2015-09-23T21:18:00+00:00,8
2015-09-23T21:24:00+00:00,8
2015-09-23T21:30:00+00:00,7
2015-09-23T21:36:00+00:00,7
2015-09-23T21:42:00+00:00,7
2015-09-23T21:48:00+00:00,6
2015-09-23T21:54:00+00:00,6
2015-09-23T22:00:00+00:00,7
2015-09-23T22:06:00+00:00,7
2015-09-23T22:12:00+00:00,8
2015-09-23T22:18:00+00:00,7
2015-09-23T22:24:00+00:00,7
2015-09-23T22:30:00+00:00,6
2015-09-23T22:36:00+00:00,6
2015-09-23T22:42:00+00:00,6
2015-09-23T22:48:00+00:00,6
2015-09-23T22:54:00+00:00,6
2015-09-23T23:00:00+00:00,6
2015-09-23T23:06:00+00:00,6
2015-09-23T23:12:00+00:00,7
2015-09-23T23:18:00+00:00,7
2015-09-23T23:24:00+00:00,6
2015-09-23T23:30:00+00:00,6
2015-09-23T23:36:00+00:00,6
2015-09-23T23:42:00+00:00,6
2015-09-23T23:48:00+00:00,6
2015-09-23T23:54:00+00:00,6
2015-09-24T00:00:00+00:00,6
2015-09-24T00:06:00+00:00,6
2015-09-24T00:12:00+00:00,7
2015-09-24T00:18:00+00:00,7
2015-09-24T00:24:00+00:00,6
2015-09-24T00:30:00+00:00,6
2015-09-24T00:36:00+00:00,6
2015-09-24T00:42:00+00:00,6
2015-09-24T00:48:00+00:00,6
2015-09-24T00:54:00+00:00,7
2015-09-24T01:00:00+00:00,6
2015-09-24T01:06:00+00:00,6
2015-09-24T01:12:00+00:00,6
2015-09-24T01:18:00+00:00,7
2015-09-24T01:24:00+00:00,6
2015-09-24T01:30:00+00:00,6
2015-09-24T01:36:00+00:00,6
2015-09-24T01:42:00+00:00,6
2015-09-24T01:48:00+00:00,6
2015-09-24T01:54:00+00:00,7
2015-09-24T02:00:00+00:00,5
2015-09-24T02:06:00+00:00,6
2015-09-24T02:12:00+00:00,6
2015-09-24T02:18:00+00:00,6
2015-09-24T02:24:00+00:00,6
2015-09-24T02:30:00+00:00,6
2015-09-24T02:36:00+00:00,6
2015-09-24T02:42:00+00:00,6
2015-09-24T02:48:00+00:00,7
2015-09-24T02:54:00+00:00,6
2015-09-24T03:00:00+00:00,5
2015-09-24T03:06:00+00:00,6
2015-09-24T03:12:00+00:00,6
2015-09-24T03:18:00+00:00,6
2015-09-24T03:24:00+00:00,6
2015-09-24T03:30:00+00:00,6
2015-09-24T03:36:00+00:00,6
2015-09-24T03:42:00+00:00,6
2015-09-24T03:48:00+00:00,5
2015-09-24T03:54:00+00:00,5
2015-09-24T04:00:00+00:00,5
2015-09-24T04:06:00+00:00,6
2015-09-24T04:12:00+00:00,6
2015-09-24T04:18:00+00:00,6
2015-09-24T04:24:00+00:00,6
2015-09-24T04:30:00+00:00,5
2015-09-24T04:36:00+00:00,6
2015-09-24T04:42:00+00:00,6
2015-09-24T04:48:00+00:00,5
2015-09-24T04:54:00+00:00,6
2015-09-24T05:00:00+00:00,5
2015-09-24T05:06:00+00:00,6
2015-09-24T05:12:00+00:00,6
2015-09-24T05:18:00+00:00,6
2015-09-24T05:24:00+00:00,6
2015-09-24T05:30:00+00:00,6
2015-09-24T05:36:00+00:00,6
2015-09-24T05:42:00+00:00,6
2015-09-24T05:48:00+00:00,6
2015-09-24T05:54:00+00:00,5
2015-09-24T06:00:00+00:00,5
2015-09-24T06:06:00+00:00,6
2015-09-24T06:12:00+00:00,7
2015-09-24T06:18:00+00:00,6
2015-09-24T06:24:00+00:00,6
2015-09-24T06:30:00+00:00,6
2015-09-24T06:36:00+00:00,6
2015-09-24T06:42:00+00:00,6
2015-09-24T06:48:00+00:00,7
2015-09-24T06:54:00+00:00,5
2015-09-24T07:00:00+00:00,5
2015-09-24T07:06:00+00:00,6
2015-09-24T07:12:00+00:00,6
2015-09-24T07:18:00+00:00,6
2015-09-24T07:24:00+00:00,6
2015-09-24T07:30:00+00:00,6
2015-09-24T07:36:00+00:00,6
2015-09-24T07:42:00+00:00,6
2015-09-24T07:48:00+00:00,7
2015-09-24T07:54:00+00:00,6
2015-09-24T08:00:00+00:00,6
2015-09-24T08:06:00+00:00,6
2015-09-24T08:12:00+00:00,7
2015-09-24T08:18:00+00:00,6
2015-09-24T08:24:00+00:00,7
2015-09-24T08:30:00+00:00,6
2015-09-24T08:36:00+00:00,6
2015-09-24T08:42:00+00:00,6
2015-09-24T08:48:00+00:00,7
2015-09-24T08:54:00+00:00,6
2015-09-24T09:00:00+00:00,6
2015-09-24T09:06:00+00:00,6
2015-09-24T09:12:00+00:00,7
2015-09-24T09:18:00+00:00,6
2015-09-24T09:24:00+00:00,6
2015-09-24T09:30:00+00:00,6
2015-09-24T09:36:00+00:00,6
2015-09-24T09:42:00+00:00,6
2015-09-24T09:48:00+00:00,6
2015-09-24T09:54:00+00:00,6
2015-09-24T10:00:00+00:00,6
2015-09-24T10:06:00+00:00,6
2015-09-24T10:12:00+00:00,7
2015-09-24T10:18:00+00:00,7
2015-09-24T10:24:00+00:00,7
2015-09-24T10:30:00+00:00,6
2015-09-24T10:36:00+00:00,6
2015-09-24T10:42:00+00:00,6
2015-09-24T10:48:00+00:00,6
2015-09-24T10:54:00+00:00,6
2015-09-24T11:00:00+00:00,6
2015-09-24T11:06:00+00:00,6
2015-09-24T11:12:00+00:00,6
2015-09-24T11:18:00+00:00,7
2015-09-24T11:24:00+00:00,7
2015-09-24T11:30:00+00:00,6
2015-09-24T11:36:00+00:00,6
2015-09-24T11:42:00+00:00,6
2015-09-24T11:48:00+00:00,6
2015-09-24T11:54:00+00:00,6
2015-09-24T12:00:00+00:00,6
2015-09-24T12:06:00+00:00,7
2015-09-24T12:12:00+00:00,7
2015-09-24T12:18:00+00:00,7
2015-09-24T12:24:00+00:00,7
2015-09-24T12:30:00+00:00,7
2015-09-24T12:36:00+00:00,8
2015-09-24T12:42:00+00:00,7
2015-09-24T12:48:00+00:00,7
2015-09-24T12:54:00+00:00,6
2015-09-24T13:00:00+00:00,6
2015-09-24T13:06:00+00:00,7
2015-09-24T13:12:00+00:00,7
2015-09-24T13:18:00+00:00,7
2015-09-24T13:24:00+00:00,7
2015-09-24T13:30:00+00:00,7
2015-09-24T13:36:00+00:00,7
2015-09-24T13:42:00+00:00,7
2015-09-24T13:48:00+00:00,7
2015-09-24T13:54:00+00:00,7
2015-09-24T14:00:00+00:00,6
2015-09-24T14:06:00+00:00,7
2015-09-24T14:12:00+00:00,8
2015-09-24T14:18:00+00:00,7
2015-09-24T14:24:00+00:00,8
2015-09-24T14:30:00+00:00,8
2015-09-24T14:36:00+00:00,7
2015-09-24T14:42:00+00:00,7
2015-09-24T14:48:00+00:00,7
2015-09-24T14:54:00+00:00,7
2015-09-24T15:00:00+00:00,7
2015-09-24T15:06:00+00:00,7
2015-09-24T15:12:00+00:00,8
2015-09-24T15:18:00+00:00,8
2015-09-24T15:24:00+00:00,8
2015-09-24T15:30:00+00:00,8
2015-09-24T15:36:00+00:00,7
2015-09-24T15:42:00+00:00,7
2015-09-24T15:48:00+00:00,7
2015-09-24T15:54:00+00:00,7
2015-09-24T16:00:00+00:00,7
2015-09-24T16:06:00+00:00,7
2015-09-24T16:12:00+00:00,8
2015-09-24T16:18:00+00:00,8
2015-09-24T16:24:00+00:00,8
2015-09-24T16:30:00+00:00,7
2015-09-24T16:36:00+00:00,7
2015-09-24T16:42:00+00:00,7
2015-09-24T16:48:00+00:00,7
2015-09-24T16:54:00+00:00,7
2015-09-24T17:00:00+00:00,6
2015-09-24T17:06:00+00:00,7
2015-09-24T17:12:00+00:00,8
2015-09-24T17:18:00+00:00,8
2015-09-24T17:24:00+00:00,8
2015-09-24T17:30:00+00:00,8
2015-09-24T17:36:00+00:00,7
2015-09-24T17:42:00+00:00,7
2015-09-24T17:48:00+00:00,7
2015-09-24T17:54:00+00:00,7
2015-09-24T18:00:00+00:00,7
2015-09-24T18:06:00+00:00,8
2015-09-24T18:12:00+00:00,8
2015-09-24T18:18:00+00:00,8
2015-09-24T18:24:00+00:00,8
2015-09-24T18:30:00+00:00,8
2015-09-24T18:36:00+00:00,8
2015-09-24T18:42:00+00:00,7
2015-09-24T18:48:00+00:00,7
2015-09-24T18:54:00+00:00,7
2015-09-24T19:00:00+00:00,7
2015-09-24T19:06:00+00:00,7
2015-09-24T19:12:00+00:00,9
2015-09-24T19:18:00+00:00,9
2015-09-24T19:24:00+00:00,8
2015-09-24T19:30:00+00:00,8
2015-09-24T19:36:00+00:00,8
2015-09-24T19:42:00+00:00,7
2015-09-24T19:48:00+00:00,7
2015-09-24T19:54:00+00:00,7
2015-09-24T20:00:00+00:00,7
2015-09-24T20:06:00+00:00,7
2015-09-24T20:12:00+00:00,8
2015-09-24T20:18:00+00:00,8
2015-09-24T20:24:00+00:00,8
2015-09-24T20:30:00+00:00,7
2015-09-24T20:36:00+00:00,7
2015-09-24T20:42:00+00:00,7
2015-09-24T20:48:00+00:00,7
2015-09-24T20:54:00+00:00,7
2015-09-24T21:00:00+00:00,6
2015-09-24T21:06:00+00:00,7
2015-09-24T21:12:00+00:00,8
2015-09-24T21:18:00+00:00,7
2015-09-24T21:24:00+00:00,7
2015-09-24T21:30:00+00:00,7
2015-09-24T21:36:00+00:00,7
2015-09-24T21:42:00+00:00,6
2015-09-24T21:48:00+00:00,6
2015-09-24T21:54:00+00:00,6
2015-09-24T22:00:00+00:00,6
2015-09-24T22:06:00+00:00,6
2015-09-24T22:12:00+00:00,7
2015-09-24T22:18:00+00:00,7
2015-09-24T22:24:00+00:00,7
2015-09-24T22:30:00+00:00,6
2015-09-24T22:36:00+00:00,6
2015-09-24T22:42:00+00:00,6
2015-09-24T22:48:00+00:00,6
2015-09-24T22:54:00+00:00,6
2015-09-24T23:00:00+00:00,6
2015-09-24T23:06:00+00:00,6
2015-09-24T23:12:00+00:00,7
2015-09-24T23:18:00+00:00,7
2015-09-24T23:24:00+00:00,7
2015-09-24T23:30:00+00:00,6
2015-09-24T23:36:00+00:00,6
2015-09-24T23:42:00+00:00,6
2015-09-24T23:48:00+00:00,6
2015-09-24T23:54:00+00:00,6
2015-09-25T00:00:00+00:00,6
2015-09-25T00:06:00+00:00,7
2015-09-25T00:12:00+00:00,7
2015-09-25T00:18:00+00:00,7
2015-09-25T00:24:00+00:00,6
2015-09-25T00:30:00+00:00,6
2015-09-25T00:36:00+00:00,6
2015-09-25T00:42:00+00:00,6
2015-09-25T00:48:00+00:00,6
2015-09-25T00:54:00+00:00,6
2015-09-25T01:00:00+00:00,5
2015-09-25T01:06:00+00:00,6
2015-09-25T01:12:00+00:00,6
2015-09-25T01:18:00+00:00,6
2015-09-25T01:24:00+00:00,6
2015-09-25T01:30:00+00:00,6
2015-09-25T01:36:00+00:00,6
2015-09-25T01:42:00+00:00,6
2015-09-25T01:48:00+00:00,6
2015-09-25T01:54:00+00:00,6
2015-09-25T02:00:00+00:00,6
2015-09-25T02:06:00+00:00,7
2015-09-25T02:12:00+00:00,6
2015-09-25T02:18:00+00:00,6
2015-09-25T02:24:00+00:00,6
2015-09-25T02:30:00+00:00,6
2015-09-25T02:36:00+00:00,6
2015-09-25T02:42:00+00:00,6
2015-09-25T02:48:00+00:00,7
2015-09-25T02:54:00+00:00,6
2015-09-25T03:00:00+00:00,6
2015-09-25T03:06:00+00:00,6
2015-09-25T03:12:00+00:00,6
2015-09-25T03:18:00+00:00,6
2015-09-25T03:24:00+00:00,6
2015-09-25T03:30:00+00:00,6
2015-09-25T03:36:00+00:00,6
2015-09-25T03:42:00+00:00,6
2015-09-25T03:48:00+00:00,6
2015-09-25T03:54:00+00:00,5
2015-09-25T04:00:00+00:00,5
2015-09-25T04:06:00+00:00,6
2015-09-25T04:12:00+00:00,6
2015-09-25T04:18:00+00:00,6
2015-09-25T04:24:00+00:00,6
2015-09-25T04:30:00+00:00,6
2015-09-25T04:36:00+00:00,6
2015-09-25T04:42:00+00:00,5
2015-09-25T04:48:00+00:00,5
2015-09-25T04:54:00+00:00,6
2015-09-25T05:00:00+00:00,5
2015-09-25T05:06:00+00:00,6
2015-09-25T05:12:00+00:00,6
2015-09-25T05:18:00+00:00,6
2015-09-25T05:24:00+00:00,6
2015-09-25T05:30:00+00:00,6
2015-09-25T05:36:00+00:00,6
2015-09-25T05:42:00+00:00,5
2015-09-25T05:48:00+00:00,6
2015-09-25T05:54:00+00:00,6
2015-09-25T06:00:00+00:00,5
2015-09-25T06:06:00+00:00,6
2015-09-25T06:12:00+00:00,6
2015-09-25T06:18:00+00:00,7
2015-09-25T06:24:00+00:00,6
2015-09-25T06:30:00+00:00,6
2015-09-25T06:36:00+00:00,7
2015-09-25T06:42:00+00:00,7
2015-09-25T06:48:00+00:00,6
2015-09-25T06:54:00+00:00,6
2015-09-25T07:00:00+00:00,6
2015-09-25T07:06:00+00:00,7
2015-09-25T07:12:00+00:00,7
2015-09-25T07:18:00+00:00,7
2015-09-25T07:24:00+00:00,7
2015-09-25T07:30:00+00:00,6
2015-09-25T07:36:00+00:00,6
2015-09-25T07:42:00+00:00,7
2015-09-25T07:48:00+00:00,6
2015-09-25T07:54:00+00:00,6
2015-09-25T08:00:00+00:00,6
2015-09-25T08:06:00+00:00,6
2015-09-25T08:12:00+00:00,7
2015-09-25T08:18:00+00:00,7
2015-09-25T08:24:00+00:00,7
2015-09-25T08:30:00+00:00,6
2015-09-25T08:36:00+00:00,6
2015-09-25T08:42:00+00:00,6
2015-09-25T08:48:00+00:00,7
2015-09-25T08:54:00+00:00,6
2015-09-25T09:00:00+00:00,6
2015-09-25T09:06:00+00:00,7
2015-09-25T09:12:00+00:00,7
2015-09-25T09:18:00+00:00,7
2015-09-25T09:24:00+00:00,7
2015-09-25T09:30:00+00:00,7
2015-09-25T09:36:00+00:00,7
2015-09-25T09:42:00+00:00,7
2015-09-25T09:48:00+00:00,6
2015-09-25T09:54:00+00:00,6
2015-09-25T10:00:00+00:00,6
2015-09-25T10:06:00+00:00,6
2015-09-25T10:12:00+00:00,7
2015-09-25T10:18:00+00:00,8
2015-09-25T10:24:00+00:00,6
2015-09-25T10:30:00+00:00,6
2015-09-25T10:36:00+00:00,7
2015-09-25T10:42:00+00:00,6
2015-09-25T10:48:00+00:00,6
2015-09-25T10:54:00+00:00,8
2015-09-25T11:00:00+00:00,7
2015-09-25T11:06:00+00:00,6
2015-09-25T11:12:00+00:00,7
2015-09-25T11:18:00+00:00,7
2015-09-25T11:24:00+00:00,7
2015-09-25T11:30:00+00:00,7
2015-09-25T11:36:00+00:00,7
2015-09-25T11:42:00+00:00,7
2015-09-25T11:48:00+00:00,6
2015-09-25T11:54:00+00:00,6
2015-09-25T12:00:00+00:00,6
2015-09-25T12:06:00+00:00,7
2015-09-25T12:12:00+00:00,7
2015-09-25T12:18:00+00:00,7
2015-09-25T12:24:00+00:00,7
2015-09-25T12:30:00+00:00,7
2015-09-25T12:36:00+00:00,7
2015-09-25T12:42:00+00:00,6
2015-09-25T12:48:00+00:00,7
2015-09-25T12:54:00+00:00,6
2015-09-25T13:00:00+00:00,6
2015-09-25T13:06:00+00:00,6
2015-09-25T13:12:00+00:00,6
2015-09-25T13:18:00+00:00,6
2015-09-25T13:24:00+00:00,6
2015-09-25T13:30:00+00:00,6
2015-09-25T13:36:00+00:00,6
2015-09-25T13:42:00+00:00,6
2015-09-25T13:48:00+00:00,6
2015-09-25T13:54:00+00:00,6
2015-09-25T14:00:00+00:00,6
2015-09-25T14:06:00+00:00,6
2015-09-25T14:12:00+00:00,6
2015-09-25T14:18:00+00:00,6
2015-09-25T14:24:00+00:00,6
2015-09-25T14:30:00+00:00,7
2015-09-25T14:36:00+00:00,7
2015-09-25T14:42:00+00:00,7
2015-09-25T14:48:00+00:00,7
2015-09-25T14:54:00+00:00,7
2015-09-25T15:00:00+00:00,7
2015-09-25T15:06:00+00:00,8
2015-09-25T15:12:00+00:00,8
2015-09-25T15:18:00+00:00,8
2015-09-25T15:24:00+00:00,8
2015-09-25T15:30:00+00:00,8
2015-09-25T15:36:00+00:00,8
2015-09-25T15:42:00+00:00,8
2015-09-25T15:48:00+00:00,8
