Timestamp,Task_req
2015-09-25T15:54:00+00:00,7
2015-09-25T16:00:00+00:00,7
2015-09-25T16:06:00+00:00,7
2015-09-25T16:12:00+00:00,8
2015-09-25T16:18:00+00:00,8
2015-09-25T16:24:00+00:00,8
2015-09-25T16:30:00+00:00,8
2015-09-25T16:36:00+00:00,7
2015-09-25T16:42:00+00:00,7
2015-09-25T16:48:00+00:00,7
2015-09-25T16:54:00+00:00,7
2015-09-25T17:00:00+00:00,7
2015-09-25T17:06:00+00:00,7
2015-09-25T17:12:00+00:00,7
2015-09-25T17:18:00+00:00,7
2015-09-25T17:24:00+00:00,7
2015-09-25T17:30:00+00:00,7
2015-09-25T17:36:00+00:00,7
2015-09-25T17:42:00+00:00,7
2015-09-25T17:48:00+00:00,8
2015-09-25T17:54:00+00:00,7
2015-09-25T18:00:00+00:00,7
2015-09-25T18:06:00+00:00,7
2015-09-25T18:12:00+00:00,7
2015-09-25T18:18:00+00:00,7
2015-09-25T18:24:00+00:00,7
2015-09-25T18:30:00+00:00,7
2015-09-25T18:36:00+00:00,7
2015-09-25T18:42:00+00:00,7
2015-09-25T18:48:00+00:00,7
2015-09-25T18:54:00+00:00,7
2015-09-25T19:00:00+00:00,7
2015-09-25T19:06:00+00:00,7
2015-09-25T19:12:00+00:00,8
2015-09-25T19:18:00+00:00,8
2015-09-25T19:24:00+00:00,7
2015-09-25T19:30:00+00:00,7
2015-09-25T19:36:00+00:00,7
2015-09-25T19:42:00+00:00,7
2015-09-25T19:48:00+00:00,7
2015-09-25T19:54:00+00:00,7
2015-09-25T20:00:00+00:00,7
2015-09-25T20:06:00+00:00,7
2015-09-25T20:12:00+00:00,7
2015-09-25T20:18:00+00:00,8
2015-09-25T20:24:00+00:00,8
2015-09-25T20:30:00+00:00,7
2015-09-25T20:36:00+00:00,7
2015-09-25T20:42:00+00:00,7
2015-09-25T20:48:00+00:00,7
2015-09-25T20:54:00+00:00,7
2015-09-25T21:00:00+00:00,6
2015-09-25T21:06:00+00:00,7
2015-09-25T21:12:00+00:00,8
2015-09-25T21:18:00+00:00,7
2015-09-25T21:24:00+00:00,7
2015-09-25T21:30:00+00:00,7
2015-09-25T21:36:00+00:00,7
2015-09-25T21:42:00+00:00,6
2015-09-25T21:48:00+00:00,7
2015-09-25T21:54:00+00:00,6
2015-09-25T22:00:00+00:00,6
2015-09-25T22:06:00+00:00,7
2015-09-25T22:12:00+00:00,7
2015-09-25T22:18:00+00:00,7
2015-09-25T22:24:00+00:00,7
2015-09-25T22:30:00+00:00,7
2015-09-25T22:36:00+00:00,6
2015-09-25T22:42:00+00:00,6
2015-09-25T22:48:00+00:00,6
2015-09-25T22:54:00+00:00,6
2015-09-25T23:00:00+00:00,6
2015-09-25T23:06:00+00:00,6
2015-09-25T23:12:00+00:00,7
2015-09-25T23:18:00+00:00,6
2015-09-25T23:24:00+00:00,6
2015-09-25T23:30:00+00:00,6
2015-09-25T23:36:00+00:00,6
2015-09-25T23:42:00+00:00,6
2015-09-25T23:48:00+00:00,6
2015-09-25T23:54:00+00:00,5
2015-09-26T00:00:00+00:00,5
2015-09-26T00:06:00+00:00,6
2015-09-26T00:12:00+00:00,6
2015-09-26T00:18:00+00:00,6
2015-09-26T00:24:00+00:00,6
2015-09-26T00:30:00+00:00,6
2015-09-26T00:36:00+00:00,6
2015-09-26T00:42:00+00:00,5
2015-09-26T00:48:00+00:00,6
2015-09-26T00:54:00+00:00,5
2015-09-26T01:00:00+00:00,5
2015-09-26T01:06:00+00:00,6
2015-09-26T01:12:00+00:00,6
2015-09-26T01:18:00+00:00,6
2015-09-26T01:24:00+00:00,6
2015-09-26T01:30:00+00:00,6
2015-09-26T01:36:00+00:00,6
2015-09-26T01:42:00+00:00,5
2015-09-26T01:48:00+00:00,6
2015-09-26T01:54:00+00:00,5
2015-09-26T02:00:00+00:00,5
2015-09-26T02:06:00+00:00,6
2015-09-26T02:12:00+00:00,6
2015-09-26T02:18:00+00:00,6
2015-09-26T02:24:00+00:00,6
2015-09-26T02:30:00+00:00,6
2015-09-26T02:36:00+00:00,6
2015-09-26T02:42:00+00:00,6
2015-09-26T02:48:00+00:00,6
2015-09-26T02:54:00+00:00,5
2015-09-26T03:00:00+00:00,6
2015-09-26T03:06:00+00:00,6
2015-09-26T03:12:00+00:00,6
2015-09-26T03:18:00+00:00,6
2015-09-26T03:24:00+00:00,6
2015-09-26T03:30:00+00:00,6
2015-09-26T03:36:00+00:00,6
2015-09-26T03:42:00+00:00,5
2015-09-26T03:48:00+00:00,5
2015-09-26T03:54:00+00:00,5
2015-09-26T04:00:00+00:00,5
2015-09-26T04:06:00+00:00,6
2015-09-26T04:12:00+00:00,6
2015-09-26T04:18:00+00:00,6
2015-09-26T04:24:00+00:00,6
2015-09-26T04:30:00+00:00,6
2015-09-26T04:36:00+00:00,6
2015-09-26T04:42:00+00:00,5
2015-09-26T04:48:00+00:00,5
2015-09-26T04:54:00+00:00,6
2015-09-26T05:00:00+00:00,5
2015-09-26T05:06:00+00:00,6
2015-09-26T05:12:00+00:00,6
2015-09-26T05:18:00+00:00,6
2015-09-26T05:24:00+00:00,6
2015-09-26T05:30:00+00:00,6
2015-09-26T05:36:00+00:00,5
2015-09-26T05:42:00+00:00,5
2015-09-26T05:48:00+00:00,5
2015-09-26T05:54:00+00:00,5
2015-09-26T06:00:00+00:00,5
2015-09-26T06:06:00+00:00,6
2015-09-26T06:12:00+00:00,6
2015-09-26T06:18:00+00:00,6
2015-09-26T06:24:00+00:00,6
2015-09-26T06:30:00+00:00,6
2015-09-26T06:36:00+00:00,6
2015-09-26T06:42:00+00:00,6
2015-09-26T06:48:00+00:00,6
2015-09-26T06:54:00+00:00,5
2015-09-26T07:00:00+00:00,6
2015-09-26T07:06:00+00:00,6
2015-09-26T07:12:00+00:00,6
2015-09-26T07:18:00+00:00,6
2015-09-26T07:24:00+00:00,6
2015-09-26T07:30:00+00:00,6
2015-09-26T07:36:00+00:00,6
2015-09-26T07:42:00+00:00,6
2015-09-26T07:48:00+00:00,6
2015-09-26T07:54:00+00:00,6
2015-09-26T08:00:00+00:00,5
2015-09-26T08:06:00+00:00,6
2015-09-26T08:12:00+00:00,6
2015-09-26T08:18:00+00:00,6
2015-09-26T08:24:00+00:00,6
2015-09-26T08:30:00+00:00,6
2015-09-26T08:36:00+00:00,6
2015-09-26T08:42:00+00:00,6
2015-09-26T08:48:00+00:00,6
2015-09-26T08:54:00+00:00,5
2015-09-26T09:00:00+00:00,6
2015-09-26T09:06:00+00:00,6
2015-09-26T09:12:00+00:00,6
2015-09-26T09:18:00+00:00,6
2015-09-26T09:24:00+00:00,6
2015-09-26T09:30:00+00:00,6
2015-09-26T09:36:00+00:00,6
2015-09-26T09:42:00+00:00,6
2015-09-26T09:48:00+00:00,6
2015-09-26T09:54:00+00:00,6
2015-09-26T10:00:00+00:00,6
2015-09-26T10:06:00+00:00,6
2015-09-26T10:12:00+00:00,6
2015-09-26T10:18:00+00:00,7
2015-09-26T10:24:00+00:00,6
2015-09-26T10:30:00+00:00,6
2015-09-26T10:36:00+00:00,6
2015-09-26T10:42:00+00:00,6
2015-09-26T10:48:00+00:00,6
2015-09-26T10:54:00+00:00,6
2015-09-26T11:00:00+00:00,6
2015-09-26T11:06:00+00:00,6
2015-09-26T11:12:00+00:00,6
2015-09-26T11:18:00+00:00,6
2015-09-26T11:24:00+00:00,7
2015-09-26T11:30:00+00:00,6
2015-09-26T11:36:00+00:00,6
2015-09-26T11:42:00+00:00,6
2015-09-26T11:48:00+00:00,6
2015-09-26T11:54:00+00:00,6
2015-09-26T12:00:00+00:00,5
2015-09-26T12:06:00+00:00,6
2015-09-26T12:12:00+00:00,7
2015-09-26T12:18:00+00:00,7
2015-09-26T12:24:00+00:00,6
2015-09-26T12:30:00+00:00,6
2015-09-26T12:36:00+00:00,6
2015-09-26T12:42:00+00:00,6
2015-09-26T12:48:00+00:00,7
2015-09-26T12:54:00+00:00,6
2015-09-26T13:00:00+00:00,6
2015-09-26T13:06:00+00:00,6
2015-09-26T13:12:00+00:00,7
2015-09-26T13:18:00+00:00,7
2015-09-26T13:24:00+00:00,7
2015-09-26T13:30:00+00:00,7
2015-09-26T13:36:00+00:00,7
2015-09-26T13:42:00+00:00,6
2015-09-26T13:48:00+00:00,6
2015-09-26T13:54:00+00:00,6
2015-09-26T14:00:00+00:00,6
2015-09-26T14:06:00+00:00,7
2015-09-26T14:12:00+00:00,7
2015-09-26T14:18:00+00:00,7
2015-09-26T14:24:00+00:00,7
2015-09-26T14:30:00+00:00,7
2015-09-26T14:36:00+00:00,7
2015-09-26T14:42:00+00:00,7
2015-09-26T14:48:00+00:00,7
2015-09-26T14:54:00+00:00,6
2015-09-26T15:00:00+00:00,6
2015-09-26T15:06:00+00:00,7
2015-09-26T15:12:00+00:00,7
2015-09-26T15:18:00+00:00,7
2015-09-26T15:24:00+00:00,7
2015-09-26T15:30:00+00:00,7
2015-09-26T15:36:00+00:00,7
2015-09-26T15:42:00+00:00,7
2015-09-26T15:48:00+00:00,6
2015-09-26T15:54:00+00:00,6
2015-09-26T16:00:00+00:00,6
2015-09-26T16:06:00+00:00,7
2015-09-26T16:12:00+00:00,7
2015-09-26T16:18:00+00:00,7
2015-09-26T16:24:00+00:00,7
2015-09-26T16:30:00+00:00,7
2015-09-26T16:36:00+00:00,7
2015-09-26T16:42:00+00:00,7
2015-09-26T16:48:00+00:00,7
2015-09-26T16:54:00+00:00,7
2015-09-26T17:00:00+00:00,7
2015-09-26T17:06:00+00:00,7
2015-09-26T17:12:00+00:00,8
2015-09-26T17:18:00+00:00,8
2015-09-26T17:24:00+00:00,8
2015-09-26T17:30:00+00:00,7
2015-09-26T17:36:00+00:00,7
2015-09-26T17:42:00+00:00,7
2015-09-26T17:48:00+00:00,7
2015-09-26T17:54:00+00:00,7
2015-09-26T18:00:00+00:00,7
2015-09-26T18:06:00+00:00,7
2015-09-26T18:12:00+00:00,8
2015-09-26T18:18:00+00:00,8
2015-09-26T18:24:00+00:00,8
2015-09-26T18:30:00+00:00,7
2015-09-26T18:36:00+00:00,7
2015-09-26T18:42:00+00:00,7
2015-09-26T18:48:00+00:00,7
2015-09-26T18:54:00+00:00,7
2015-09-26T19:00:00+00:00,7
2015-09-26T19:06:00+00:00,7
2015-09-26T19:12:00+00:00,8
2015-09-26T19:18:00+00:00,7
2015-09-26T19:24:00+00:00,7
2015-09-26T19:30:00+00:00,7
2015-09-26T19:36:00+00:00,7
2015-09-26T19:42:00+00:00,7
2015-09-26T19:48:00+00:00,7
2015-09-26T19:54:00+00:00,7
2015-09-26T20:00:00+00:00,7
2015-09-26T20:06:00+00:00,7
2015-09-26T20:12:00+00:00,8
2015-09-26T20:18:00+00:00,8
2015-09-26T20:24:00+00:00,8
2015-09-26T20:30:00+00:00,7
2015-09-26T20:36:00+00:00,7
2015-09-26T20:42:00+00:00,7
2015-09-26T20:48:00+00:00,7
2015-09-26T20:54:00+00:00,7
2015-09-26T21:00:00+00:00,7
2015-09-26T21:06:00+00:00,7
2015-09-26T21:12:00+00:00,8
2015-09-26T21:18:00+00:00,7
2015-09-26T21:24:00+00:00,7
2015-09-26T21:30:00+00:00,7
2015-09-26T21:36:00+00:00,7
2015-09-26T21:42:00+00:00,7
2015-09-26T21:48:00+00:00,7
2015-09-26T21:54:00+00:00,6
2015-09-26T22:00:00+00:00,6
2015-09-26T22:06:00+00:00,7
2015-09-26T22:12:00+00:00,7
2015-09-26T22:18:00+00:00,7
2015-09-26T22:24:00+00:00,7
2015-09-26T22:30:00+00:00,7
2015-09-26T22:36:00+00:00,7
2015-09-26T22:42:00+00:00,7
2015-09-26T22:48:00+00:00,6
2015-09-26T22:54:00+00:00,6
2015-09-26T23:00:00+00:00,6
2015-09-26T23:06:00+00:00,6
2015-09-26T23:12:00+00:00,7
2015-09-26T23:18:00+00:00,6
2015-09-26T23:24:00+00:00,7
2015-09-26T23:30:00+00:00,6
2015-09-26T23:36:00+00:00,6
2015-09-26T23:42:00+00:00,6
2015-09-26T23:48:00+00:00,6
2015-09-26T23:54:00+00:00,6
2015-09-27T00:00:00+00:00,6
2015-09-27T00:06:00+00:00,6
2015-09-27T00:12:00+00:00,7
2015-09-27T00:18:00+00:00,6
2015-09-27T00:24:00+00:00,6
2015-09-27T00:30:00+00:00,6
2015-09-27T00:36:00+00:00,6
2015-09-27T00:42:00+00:00,6
2015-09-27T00:48:00+00:00,6
2015-09-27T00:54:00+00:00,6
2015-09-27T01:00:00+00:00,6
2015-09-27T01:06:00+00:00,6
2015-09-27T01:12:00+00:00,6
2015-09-27T01:18:00+00:00,6
2015-09-27T01:24:00+00:00,6
2015-09-27T01:30:00+00:00,6
2015-09-27T01:36:00+00:00,5
2015-09-27T01:42:00+00:00,5
2015-09-27T01:48:00+00:00,6
2015-09-27T01:54:00+00:00,6
2015-09-27T02:00:00+00:00,6
2015-09-27T02:06:00+00:00,6
2015-09-27T02:12:00+00:00,6
2015-09-27T02:18:00+00:00,6
2015-09-27T02:24:00+00:00,6
2015-09-27T02:30:00+00:00,6
2015-09-27T02:36:00+00:00,6
2015-09-27T02:42:00+00:00,6
2015-09-27T02:48:00+00:00,6
2015-09-27T02:54:00+00:00,6
2015-09-27T03:00:00+00:00,5
2015-09-27T03:06:00+00:00,6
2015-09-27T03:12:00+00:00,6
2015-09-27T03:18:00+00:00,6
2015-09-27T03:24:00+00:00,6
2015-09-27T03:30:00+00:00,6
2015-09-27T03:36:00+00:00,6
2015-09-27T03:42:00+00:00,6
2015-09-27T03:48:00+00:00,6
2015-09-27T03:54:00+00:00,5
2015-09-27T04:00:00+00:00,5
2015-09-27T04:06:00+00:00,6
2015-09-27T04:12:00+00:00,6
2015-09-27T04:18:00+00:00,6
2015-09-27T04:24:00+00:00,6
2015-09-27T04:30:00+00:00,6
2015-09-27T04:36:00+00:00,6
2015-09-27T04:42:00+00:00,5
2015-09-27T04:48:00+00:00,6
2015-09-27T04:54:00+00:00,6
2015-09-27T05:00:00+00:00,5
2015-09-27T05:06:00+00:00,6
2015-09-27T05:12:00+00:00,6
2015-09-27T05:18:00+00:00,6
2015-09-27T05:24:00+00:00,6
2015-09-27T05:30:00+00:00,6
2015-09-27T05:36:00+00:00,6
2015-09-27T05:42:00+00:00,5
2015-09-27T05:48:00+00:00,6
2015-09-27T05:54:00+00:00,6
2015-09-27T06:00:00+00:00,5
2015-09-27T06:06:00+00:00,6
2015-09-27T06:12:00+00:00,6
2015-09-27T06:18:00+00:00,6
2015-09-27T06:24:00+00:00,6
2015-09-27T06:30:00+00:00,6
2015-09-27T06:36:00+00:00,6
2015-09-27T06:42:00+00:00,6
2015-09-27T06:48:00+00:00,6
2015-09-27T06:54:00+00:00,6
2015-09-27T07:00:00+00:00,6
2015-09-27T07:06:00+00:00,6
2015-09-27T07:12:00+00:00,6
2015-09-27T07:18:00+00:00,6
2015-09-27T07:24:00+00:00,6
2015-09-27T07:30:00+00:00,6
2015-09-27T07:36:00+00:00,6
2015-09-27T07:42:00+00:00,6
2015-09-27T07:48:00+00:00,6
2015-09-27T07:54:00+00:00,6
2015-09-27T08:00:00+00:00,6
2015-09-27T08:06:00+00:00,6
2015-09-27T08:12:00+00:00,6
2015-09-27T08:18:00+00:00,6
2015-09-27T08:24:00+00:00,6
2015-09-27T08:30:00+00:00,6
2015-09-27T08:36:00+00:00,6
2015-09-27T08:42:00+00:00,5
2015-09-27T08:48:00+00:00,6
2015-09-27T08:54:00+00:00,6
2015-09-27T09:00:00+00:00,5
2015-09-27T09:06:00+00:00,6
2015-09-27T09:12:00+00:00,6
2015-09-27T09:18:00+00:00,6
2015-09-27T09:24:00+00:00,6
2015-09-27T09:30:00+00:00,6
2015-09-27T09:36:00+00:00,6
2015-09-27T09:42:00+00:00,6
2015-09-27T09:48:00+00:00,6
2015-09-27T09:54:00+00:00,6
2015-09-27T10:00:00+00:00,5
2015-09-27T10:06:00+00:00,6
2015-09-27T10:12:00+00:00,6
2015-09-27T10:18:00+00:00,7
2015-09-27T10:24:00+00:00,6
2015-09-27T10:30:00+00:00,6
2015-09-27T10:36:00+00:00,6
2015-09-27T10:42:00+00:00,6
2015-09-27T10:48:00+00:00,6
2015-09-27T10:54:00+00:00,6
2015-09-27T11:00:00+00:00,6
2015-09-27T11:06:00+00:00,6
2015-09-27T11:12:00+00:00,6
2015-09-27T11:18:00+00:00,6
2015-09-27T11:24:00+00:00,6
2015-09-27T11:30:00+00:00,6
2015-09-27T11:36:00+00:00,6
2015-09-27T11:42:00+00:00,6
2015-09-27T11:48:00+00:00,6
2015-09-27T11:54:00+00:00,6
2015-09-27T12:00:00+00:00,6
2015-09-27T12:06:00+00:00,6
2015-09-27T12:12:00+00:00,6
2015-09-27T12:18:00+00:00,7
2015-09-27T12:24:00+00:00,7
2015-09-27T12:30:00+00:00,6
2015-09-27T12:36:00+00:00,6
2015-09-27T12:42:00+00:00,6
2015-09-27T12:48:00+00:00,6
2015-09-27T12:54:00+00:00,6
2015-09-27T13:00:00+00:00,6
2015-09-27T13:06:00+00:00,7
2015-09-27T13:12:00+00:00,7
2015-09-27T13:18:00+00:00,7
2015-09-27T13:24:00+00:00,7
2015-09-27T13:30:00+00:00,7
2015-09-27T13:36:00+00:00,7
2015-09-27T13:42:00+00:00,7
2015-09-27T13:48:00+00:00,6
2015-09-27T13:54:00+00:00,6
2015-09-27T14:00:00+00:00,7
2015-09-27T14:06:00+00:00,7
2015-09-27T14:12:00+00:00,8
2015-09-27T14:18:00+00:00,8
2015-09-27T14:24:00+00:00,8
2015-09-27T14:30:00+00:00,7
2015-09-27T14:36:00+00:00,7
2015-09-27T14:42:00+00:00,7
2015-09-27T14:48:00+00:00,7
2015-09-27T14:54:00+00:00,7
2015-09-27T15:00:00+00:00,7
2015-09-27T15:06:00+00:00,7
2015-09-27T15:12:00+00:00,8
2015-09-27T15:18:00+00:00,8
2015-09-27T15:24:00+00:00,8
2015-09-27T15:30:00+00:00,7
2015-09-27T15:36:00+00:00,7
2015-09-27T15:42:00+00:00,7
2015-09-27T15:48:00+00:00,7
2015-09-27T15:54:00+00:00,7
2015-09-27T16:00:00+00:00,7
2015-09-27T16:06:00+00:00,7
2015-09-27T16:12:00+00:00,8
2015-09-27T16:18:00+00:00,8
2015-09-27T16:24:00+00:00,8
2015-09-27T16:30:00+00:00,7
2015-09-27T16:36:00+00:00,7
2015-09-27T16:42:00+00:00,7
2015-09-27T16:48:00+00:00,7
2015-09-27T16:54:00+00:00,7
2015-09-27T17:00:00+00:00,7
2015-09-27T17:06:00+00:00,7
2015-09-27T17:12:00+00:00,8
2015-09-27T17:18:00+00:00,8
2015-09-27T17:24:00+00:00,8
2015-09-27T17:30:00+00:00,7
2015-09-27T17:36:00+00:00,7
2015-09-27T17:42:00+00:00,7
2015-09-27T17:48:00+00:00,7
2015-09-27T17:54:00+00:00,7
2015-09-27T18:00:00+00:00,7
2015-09-27T18:06:00+00:00,7
2015-09-27T18:12:00+00:00,8
2015-09-27T18:18:00+00:00,8
2015-09-27T18:24:00+00:00,8
2015-09-27T18:30:00+00:00,7
2015-09-27T18:36:00+00:00,7
2015-09-27T18:42:00+00:00,7
2015-09-27T18:48:00+00:00,7
2015-09-27T18:54:00+00:00,7
2015-09-27T19:00:00+00:00,7
2015-09-27T19:06:00+00:00,7
2015-09-27T19:12:00+00:00,8
2015-09-27T19:18:00+00:00,8
2015-09-27T19:24:00+00:00,8
2015-09-27T19:30:00+00:00,8
2015-09-27T19:36:00+00:00,8
2015-09-27T19:42:00+00:00,7
2015-09-27T19:48:00+00:00,7
2015-09-27T19:54:00+00:00,7
2015-09-27T20:00:00+00:00,7
2015-09-27T20:06:00+00:00,7
2015-09-27T20:12:00+00:00,8
2015-09-27T20:18:00+00:00,8
2015-09-27T20:24:00+00:00,8
2015-09-27T20:30:00+00:00,8
2015-09-27T20:36:00+00:00,7
2015-09-27T20:42:00+00:00,7
2015-09-27T20:48:00+00:00,7
2015-09-27T20:54:00+00:00,7
2015-09-27T21:00:00+00:00,7
2015-09-27T21:06:00+00:00,7
2015-09-27T21:12:00+00:00,7
2015-09-27T21:18:00+00:00,7
2015-09-27T21:24:00+00:00,7
2015-09-27T21:30:00+00:00,7
2015-09-27T21:36:00+00:00,6
2015-09-27T21:42:00+00:00,6
2015-09-27T21:48:00+00:00,6
2015-09-27T21:54:00+00:00,6
2015-09-27T22:00:00+00:00,6
2015-09-27T22:06:00+00:00,7
2015-09-27T22:12:00+00:00,7
2015-09-27T22:18:00+00:00,7
2015-09-27T22:24:00+00:00,7
2015-09-27T22:30:00+00:00,7
2015-09-27T22:36:00+00:00,7
2015-09-27T22:42:00+00:00,6
2015-09-27T22:48:00+00:00,6
2015-09-27T22:54:00+00:00,6
2015-09-27T23:00:00+00:00,6
2015-09-27T23:06:00+00:00,7
2015-09-27T23:12:00+00:00,6
2015-09-27T23:18:00+00:00,7
2015-09-27T23:24:00+00:00,6
2015-09-27T23:30:00+00:00,6
2015-09-27T23:36:00+00:00,6
2015-09-27T23:42:00+00:00,6
2015-09-27T23:48:00+00:00,6
2015-09-27T23:54:00+00:00,6
